id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text_to_embed
27152,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,productDisplayName: Mark Taylor Men Striped Blue Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Formal
47529,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,Portia Women Navy & Gold-Toned Sandals,productDisplayName: Portia Women Navy & Gold-Toned Sandals | articleType: Flats | subCategory: Shoes | masterCategory: Footwear | baseColour: Gold | gender: Women | season: Winter | year: 2012 | usage: Casual
23939,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men White Treviso Sports Shoes,productDisplayName: Lotto Men White Treviso Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
38768,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Blue T-shirt,productDisplayName: Gini and Jony Girls Printed Blue T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Girls | season: Summer | year: 2012 | usage: Casual
30917,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Ethnic,Fabindia Women Black Harem Pants,productDisplayName: Fabindia Women Black Harem Pants | articleType: Trousers | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Summer | year: 2012 | usage: Ethnic
48360,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue & White Check Shirt,productDisplayName: French Connection Men Navy Blue & White Check Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Summer | year: 2012 | usage: Casual
28603,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Air Rift Black Sports Shoes,productDisplayName: Nike Women Air Rift Black Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Women | season: Summer | year: 2012 | usage: Sports
35446,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Doodle Girls Printed Peach Top,productDisplayName: Doodle Girls Printed Peach Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Peach | gender: Girls | season: Summer | year: 2012 | usage: Casual
23934,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men Black Skate Slip-On Casual Shoes,productDisplayName: Lotto Men Black Skate Slip-On Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
29692,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt,productDisplayName: John Miller Men White Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Formal
14764,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Blue Shirts,productDisplayName: Arrow Men Stripes White Blue Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Formal
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes,productDisplayName: Franco Leone Men Black Formal Shoes | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2012 | usage: Formal
35786,Women,Footwear,Shoes,Flats,Blue,Summer,2010.0,Casual,Enroute Women Bluish Grey Shoes,productDisplayName: Enroute Women Bluish Grey Shoes | articleType: Flats | subCategory: Shoes | masterCategory: Footwear | baseColour: Blue | gender: Women | season: Summer | year: 2010 | usage: Casual
16404,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Check Navy Blue Shirts,productDisplayName: Levis Men Check Navy Blue Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
26300,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt,productDisplayName: Proline Men Blue Striped Polo T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Casual
4357,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Men's Green Lantern T-shirt,productDisplayName: DC Comics Men's Green Lantern T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
12001,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,productDisplayName: Mark Taylor Men Blue Striped Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Formal
38794,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,DC Comics Men Crew Red T-shirt,productDisplayName: DC Comics Men Crew Red T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Summer | year: 2012 | usage: Casual
21225,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Basics Men Grey Printed T-shirt,productDisplayName: Basics Men Grey Printed T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey | gender: Men | season: Summer | year: 2012 | usage: Casual
17675,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2015.0,Casual,Catwalk Women Ballerina Turquoise Casual Shoe,productDisplayName: Catwalk Women Ballerina Turquoise Casual Shoe | articleType: Flats | subCategory: Shoes | masterCategory: Footwear | baseColour: Turquoise Blue | gender: Women | season: Winter | year: 2015 | usage: Casual
57173,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Elle Women Red Top,productDisplayName: Elle Women Red Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Women | season: Summer | year: 2012 | usage: Casual
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses,productDisplayName: United Colors of Benetton Women Solid Grey Dresses | articleType: Dresses | subCategory: Dress | masterCategory: Apparel | baseColour: Grey | gender: Women | season: Fall | year: 2011 | usage: Casual
11465,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Summer Blue Shirts,productDisplayName: United Colors of Benetton Men Summer Blue Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
10428,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tops,productDisplayName: United Colors of Benetton Women Solid Black Tops | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Fall | year: 2011 | usage: Casual
13812,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Proline Navy Striped Sweater,productDisplayName: Proline Navy Striped Sweater | articleType: Sweaters | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Sandals,productDisplayName: Inc 5 Women Casual Maroon Sandals | articleType: Flats | subCategory: Shoes | masterCategory: Footwear | baseColour: Maroon | gender: Women | season: Winter | year: 2012 | usage: Casual
8160,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Checked Hakon Slim Fit Shirt,productDisplayName: Highlander Men White Checked Hakon Slim Fit Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Casual
58001,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women Black Printed Dress,productDisplayName: Latin Quarters Women Black Printed Dress | articleType: Dresses | subCategory: Dress | masterCategory: Apparel | baseColour: Black | gender: Women | season: Fall | year: 2012 | usage: Casual
34077,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Black Leather Formal Shoes,productDisplayName: Clarks Men Black Leather Formal Shoes | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2012 | usage: Formal
39136,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Aneri Women Blue & White Printed Salwar Suit,productDisplayName: Aneri Women Blue & White Printed Salwar Suit | articleType: Kurta Sets | subCategory: Apparel Set | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Ethnic
10283,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Clarks Men Unstructured Leather Black Sandals,productDisplayName: Clarks Men Unstructured Leather Black Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2012 | usage: Casual
20802,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Racer White Sports Shoes,productDisplayName: Fila Men Racer White Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Fall | year: 2010 | usage: Sports
54561,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Global Desi Women Printed Green Tunic,productDisplayName: Global Desi Women Printed Green Tunic | articleType: Tunics | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Women | season: Summer | year: 2012 | usage: Casual
5478,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's T-Lite Leather White Shoe,productDisplayName: Nike Men's T-Lite Leather White Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
4240,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Musical figures Green T-shirt,productDisplayName: Probase Men's Musical figures Green T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
28660,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lunareclipse Black Sports Shoes,productDisplayName: Nike Men Lunareclipse Black Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2012 | usage: Sports
15352,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,productDisplayName: Red Tape Men Brown Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Winter | year: 2018 | usage: Casual
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,productDisplayName: Elle Women Blue Skirt | articleType: Skirts | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Women | season: Summer | year: 2012 | usage: Casual
48428,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,French Connection Men Cream Reverse Printed T-shirt,productDisplayName: French Connection Men Cream Reverse Printed T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Cream | gender: Men | season: Summer | year: 2012 | usage: Casual
56946,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels,productDisplayName: HM Women Golden Heels | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Gold | gender: Women | season: Winter | year: 2012 | usage: Casual
15497,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Formal,Carlton London Women Casual Black Heels,productDisplayName: Carlton London Women Casual Black Heels | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Women | season: Winter | year: 2012 | usage: Formal
43318,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Jeans,productDisplayName: United Colors of Benetton Women Black Jeans | articleType: Jeans | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Summer | year: 2012 | usage: Casual
51505,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,productDisplayName: Denizen Women Blue Jeans | articleType: Jeans | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Casual
27418,Women,Apparel,Bottomwear,Capris,Red,Winter,2015.0,Casual,Jockey Women Red Relaxed Capris,productDisplayName: Jockey Women Red Relaxed Capris | articleType: Capris | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Red | gender: Women | season: Winter | year: 2015 | usage: Casual
13630,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Summer,2016.0,Casual,Hanes Men Knitted Black Shorts,productDisplayName: Hanes Men Knitted Black Shorts | articleType: Lounge Shorts | subCategory: Loungewear and Nightwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2016 | usage: Casual
30461,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,John Miller Men White Shirt,productDisplayName: John Miller Men White Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2012 | usage: Casual
43690,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Doodle Boys Printed Red T-shirt,productDisplayName: Doodle Boys Printed Red T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Boys | season: Summer | year: 2012 | usage: Casual
6673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Pegasus 27 White Grey Shoe,productDisplayName: Nike Men's Air Pegasus 27 White Grey Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
53405,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012.0,Ethnic,Alma Women Printed Cream Kurta,productDisplayName: Alma Women Printed Cream Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Cream | gender: Women | season: Fall | year: 2012 | usage: Ethnic
42391,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White Printed T-shirt,productDisplayName: Flying Machine Women White Printed T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Summer | year: 2012 | usage: Casual
37528,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper,productDisplayName: Madagascar3 Infant Boys White Snapsuit Romper | articleType: Rompers | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Boys | season: Summer | year: 2012 | usage: Casual
26937,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jealous 21 Women Printed White T-shirt,productDisplayName: Jealous 21 Women Printed White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Women | season: Summer | year: 2012 | usage: Casual
16166,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,productDisplayName: Enroute Men Leather Brown Formal Shoes | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Fall | year: 2011 | usage: Formal
36284,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Purple Night suits,productDisplayName: SDL by Sweet Dreams Women Pink & Purple Night suits | articleType: Night suits | subCategory: Loungewear and Nightwear | masterCategory: Apparel | baseColour: Pink | gender: Women | season: Summer | year: 2017 | usage: Casual
18520,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Women Solid 1354 Black Jacket,productDisplayName: C Vox Women Solid 1354 Black Jacket | articleType: Jackets | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Fall | year: 2011 | usage: Casual
16463,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Locomotive Men Check Yellow Shirt,productDisplayName: Locomotive Men Check Yellow Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Yellow | gender: Men | season: Fall | year: 2011 | usage: Casual
